Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Oil/Gas Distribution,29,0.4792868946663125,0.3674711728584456,0.5809556135474103,0.3683286285853345,0.5831016652859234,4.634088232299071,3.365690685249782,0.11695880092480608,0.2506668,0.3580960715779847,0.14693228430801208,0.7357535541434954,0.05234139670748406
Oilfield Svcs/Equip.,67,0.2965195790775623,0.2597974954880509,0.3509816488115612,0.26125065655087387,0.3536391048838405,7.944515789592786,1.439182101869687,0.13369690334216425,0.26101406779661024,0.3908334726123707,0.2167362516486165,0.3489835276633108,0.061638088864395986
Packaging & Container,44,0.483622796667828,0.31441525326226843,0.4586088806064804,0.3148965812832652,0.459633644615432,6.213829462283211,2.697455474017006,0.1260432671704044,0.2465751612903226,0.27277399788128837,0.11658135232462047,0.3715875461881327,0.06476599669709975
Paper/Forest Products,38,0.2543515515606281,0.2104031136344798,0.26646902649649,0.21046685910956642,0.2665712789107274,8.729160120006481,1.5316466303565168,0.16416974609436566,0.2030683333333333,0.2578316171342679,0.09703170358506127,0.6029712879317133,0.05350250246841372
Power,73,0.4872856006422932,0.3924613874734161,0.6459859165844266,0.39264369952352657,0.6464799973516304,7.2854873936619855,5.130660554432996,0.15380180860405573,0.13065865671641796,0.3112565548105587,0.17434590629121852,0.47754316944436737,0.05147500170751282
Precious Metals,46,0.18095007564980206,0.15136414194535142,0.17836170898119671,0.15424724482171345,0.18237864893410582,4.871125036812451,0.9361634099103158,0.10177416289447845,0.27781214285714295,0.42341743715023983,0.17584621922006627,0.6240928711378506,0.1283811781870416
Publishing & Newspapers,72,0.4495272670605415,0.35910757492628104,0.5603242617276598,0.3596615438399989,0.561674127768035,2.716319306142754,4.623515717339635,0.13033792698490154,0.25998777777777776,0.3001102247080988,0.08654842976956956,0.15106569663463723,0.0165673774214808
R.E.I.T.,142,0.3813065161833972,0.449177648588967,0.8154673597364299,0.4492759109228587,0.8157912824836093,3.659938806314154,11.439153704033966,0.012029231634608686,0.391998103448276,0.22896465668887026,0.04249501176312178,0.6509614985243668,0.0053631779976599046
Real Estate (Development),66,0.4545927078258539,0.4394316494334658,0.7839037808491284,0.43953303483989603,0.7842264792793601,2.369939096013742,7.3580558536153395,0.10939555801582926,0.17734575,0.3197900321490795,0.046844077202727825,0.06890909360414264,0.00531714798117666
Real Estate (General/Diversified),48,0.5571398777776028,0.6358087109606441,1.745809771117112,0.635959359482481,1.7469460513485613,1.403755697496265,23.47541152915639,0.09546207118571931,0.22766281249999998,0.29126749591863227,0.029033531543217753,0.3069575507275177,0.0019027385042933978
Real Estate (Operations & Services),237,0.5211667335837037,0.5469359643179578,1.2071935118279709,0.5470722345322214,1.2078575796014879,2.5534366673649496,15.944147479028864,0.09849469005324057,0.2485787113402061,0.2551969071240996,0.03612630718865635,0.5716553975752552,0.001484119519548018
Recreation,60,0.4916868295797403,0.2216161525255183,0.28471319548133833,0.22770128916860322,0.2948357752966824,5.458747180310187,3.045107838187394,0.1490026464000997,0.27951511111111105,0.30059864085448196,0.08572141771494642,0.4290800934216059,0.0549881371488424
Reinsurance,4,0.29025947196871693,0.16693215413121285,0.20038242378341128,0.16924473907161863,0.20372394498288837,13.149915642323451,3.014380492568962,0.23639180216766836,0.39049999999999996,0.18211184494801436,0.12880160507561667,0.0026107473288841734,8.896410164247064e-05
Restaurant/Dining,43,0.5241810232340384,0.27557588412065603,0.3804068336214175,0.27586492689774966,0.38095783113490567,1.909610763125164,7.734643890144844,0.0930843836323323,0.39979714285714296,0.33406471848208386,0.04557527685553154,0.23923724332597857,0.024009630866479826
Retail (Automotive),28,0.48381965062788196,0.36726115249915736,0.5804308585599658,0.36730707818852376,0.5805455783144835,2.000034965394543,11.607220959451308,0.13157490928601703,0.3266225000000001,0.3753704510658482,0.09068346585438836,0.2275368437910614,0.03224865808681112
Retail (Building Supply),29,0.4170961507082744,0.4058310790108391,0.6830230674724947,0.4069714949326512,0.686259583569988,3.959745940622782,3.799595626852984,0.19717956850228402,0.40323703703703706,0.28071281493731903,0.10476310712324464,0.43799051447027243,0.02959969230612483
Retail (Distributors),116,0.5797938561068737,0.3415662363919983,0.5187556520800619,0.3415120483352696,0.5186306711791603,4.7573274099882426,4.535981659710697,0.1658335675207312,0.34630317647058817,0.2734625824175198,0.08070945603679944,0.11642790216893095,0.03629326978682859
Retail (General),32,0.45338566473149505,0.2818485671255101,0.39246397657020105,0.2827858583292211,0.39428371792901373,1.863741677509627,7.375381693742726,0.09569396444322185,0.2646061538461538,0.35902674130694007,0.03730418550237163,0.19042508792869944,0.024744839889078205
Retail (Grocery and Food),32,0.5748357120648053,0.3855102022637886,0.6273663186663365,0.385565093136019,0.6275117003099768,2.7721185507367108,3.6305450701986386,0.16556934842536192,0.2815172413793103,0.2973656097119066,0.10704100762118984,0.42034324538873863,0.05213121213280271
Retail (REITs),33,0.48853619868287984,0.5904405308196344,1.441647856418162,0.5904405731650234,1.4416481088663338,2.737197146373365,12.669698049396471,0.042197142709291834,0.3597851724137931,0.21209722687273572,0.0484124926581707,0.7223189363320469,0.0006809702205166585
