Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Shipbuilding & Marine,29,0.2738395522644093,0.3129695427979479,0.45553954634343846,0.3305813065468644,0.49383339572068224,10.455879281816769,2.892506142994302,0.2514386103679652,0.252968275862069,0.21025341873489234,0.11106847795394648,0.3635036943003971,0.057883328864496326
Shoe,3,0.35499196526098376,0.13086409022587941,0.15056803976709424,0.13281459189471642,0.1531559348823725,11.800888918372085,2.333620209260029,0.23499592535384636,0.22179666666666661,0.1815886482679323,0.07911970366109193,0.06766841369884746,0.0005155677041068477
Software (Entertainment),73,0.34093303436412276,0.26792884172947956,0.3659874299138452,0.26820347873317113,0.36650007336585616,32.125942020474874,4.482412894274176,0.25658273170800433,0.12976055555555555,0.3035239798989105,0.0765191266585401,0.053238711857808145,0.005444124484777049
Software (Internet),26,0.6259378397445737,0.4033046189297527,0.6758970015929666,0.40420719927801685,0.6784358568754061,21.16214057507987,5.658262454408049,0.19159767207954143,0.09237307692307693,0.3055385589593449,0.09372286879550948,0.045342259595872375,0.0032124456089315636
Software (System & Application),176,0.08332278397238657,0.021133802138293176,0.021590082673667865,0.022700277814673767,0.023227549644559392,199.08901322482208,0.47082313414463556,0.21462551091186982,0.12185867816091958,0.2930843218882649,0.05727303404699316,0.07981066469016207,0.004480728837690225
Steel,42,0.35414608746464743,0.46573672016564727,0.8717363474990234,0.46677347924366136,0.8753755881863884,18.770313448845357,2.7106619429938172,0.24987786873775478,0.20506190476190483,0.2020349147775202,0.18068843144428257,0.315161579265073,0.03994155473008655
Telecom (Wireless),7,0.5814005737862669,0.5048668590137609,1.0196587891655435,0.5048683757734539,1.0196649760800836,3.9628406662994142,5.528221650713591,0.21559276622431242,0.19151428571428572,0.2244565456807197,0.09490466265945821,0.11198813599943837,0.02373881647273951
Telecom. Equipment,16,0.12452155708641874,0.17070845115885627,0.20584853589477084,0.17280683633407562,0.2089074764209083,18.035903919089765,2.5628440587163475,0.1302905383537926,0.158074375,0.20614394692902321,0.1413185425483248,0.17514122762131004,0.03163464829493274
Telecom. Services,20,0.49417750262803034,0.38319593650130634,0.6212603956071666,0.3832638122197373,0.6214388255684627,19.257933530817592,2.6005107410486556,0.2422922883086509,0.1484736842105263,0.267822287903162,0.1349322509202664,0.39570917029168856,0.07225980054551726
Tobacco,1,0.2021655489511739,0.12883440239875507,0.14788738530711118,0.12883440239875507,0.14788738530711118,16.875549048316252,1.0704847204263774,0.24732728832819273,0.2091,0.12205017883578112,0.12380641527788444,0.11445223112128146,0.012720419975770628
Transportation,33,0.3491897192161222,0.2954966168140576,0.4194395993923367,0.34254652695339344,0.5210201801293252,28.71397845542534,2.428473082881575,0.312030264221539,0.23651818181818185,0.15921425059861838,0.134101828235934,0.45201109726459204,0.024746674485877494
Transportation (Railroads),20,0.5795384945791806,0.5225483246690995,1.094452803641216,0.5276669012473266,1.1171499576057184,6.794164866349148,7.253210908470232,0.26656689739875467,0.3430500000000001,0.1364350733035169,0.0849819170199165,0.6927125909541042,0.05045500572502991
Trucking,20,0.20403160755260744,0.2421845224262143,0.3195824440028459,0.282558949602259,0.39384274073195513,50.6161971830986,2.0149518905725667,0.35628491947738106,0.18130500000000002,0.12401267054351177,0.16472732116944738,0.5678345136041745,0.03905113438255203
Total Market,4020,0.568777177860299,0.5103799922987058,1.0424001966236578,0.5144714648865373,1.0596111817945177,13.573068209935883,8.237865109510933,0.2575445821623717,0.19070440751078416,0.21062346074815802,0.09503306980950678,0.081959679353395,0.009637430708350811
Total Market (without financials),3821,0.38544767333370833,0.3083843294158131,0.44588973693341877,0.3165570255601462,0.46317986635182645,13.470663099693013,3.431015121602145,0.2581600977209704,0.18740048439983376,0.21163356842094566,0.10248192114737158,0.27634462401789317,0.032975928934980435
